id;name;staticDataUrl;dynamicDataUrl;limitedAccess;uuid;latitude;longitude;city;country_code;province;region;mark;usage;accessPoints;capacity;contactPersons;minimumHeightInMeters;openingTimes;tariffs;Operator
1307;P+R Delft-Zuid (Delft);https://npropendata.rdw.nl//parkingdata/v2/static/9e3be910-3908-4056-b486-37e2a014a45c;;0;9e3be910-3908-4056-b486-37e2a014a45c;51.9898346;4.3657879480146;Delft;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;150;1;0;1;1;Delft
1322;P+R VUmc (Amsterdam);https://npropendata.rdw.nl//parkingdata/v2/static/4a9684bf-f532-4248-9f43-1334233dc5d5;;0;4a9684bf-f532-4248-9f43-1334233dc5d5;52.3362618;4.86096965;Amsterdam;nl;Noord-Holland;Noordwest-Nederland;good;park and ride;1;450;1;1.9;1;1;Amsterdam
1325;P+R Station Haarlem Spaarnwoude (Haarlem);https://npropendata.rdw.nl//parkingdata/v2/static/43bb3e2a-3140-426b-83fe-e6e31f8ba92e;;0;43bb3e2a-3140-426b-83fe-e6e31f8ba92e;52.38348585;4.6715999;Haarlem;nl;Noord-Holland;Noordwest-Nederland;good;park and ride;1;152;1;0;1;1;Haarlem
1328;P+R Parallelweg (Hillegom);https://npropendata.rdw.nl//parkingdata/v2/static/a78f6137-0fcb-4a98-aab8-44c95082c532;;0;a78f6137-0fcb-4a98-aab8-44c95082c532;52.3025823;4.5658863341914;Hillegom;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;40;1;0;1;1;Hillegom
1329;P+R ArenA (Amsterdam);https://npropendata.rdw.nl//parkingdata/v2/static/7035fbb3-74a2-43e9-b873-e8d7ddb03fd3;;0;7035fbb3-74a2-43e9-b873-e8d7ddb03fd3;52.31435305;4.942843089054;Amsterdam;nl;Noord-Holland;Noordwest-Nederland;good;park and ride;1;500;1;2.25;1;1;Amsterdam
1347;P+R Heemskerk (Heemskerk);https://npropendata.rdw.nl//parkingdata/v2/static/302f15e2-2cec-4ee9-b05d-3de385427ffc;;0;302f15e2-2cec-4ee9-b05d-3de385427ffc;52.494483595842;4.6850366749327;Heemskerk;nl;Noord-Holland;Noordwest-Nederland;good;park and ride;1;134;1;0;1;1;Heemskerk
1357;P+R Station Maassluis-West (Maassluis);https://npropendata.rdw.nl//parkingdata/v2/static/89740898-e821-4a7f-8e8b-6a87f971b2cc;;0;89740898-e821-4a7f-8e8b-6a87f971b2cc;51.926633036749;4.23570353385;Maassluis;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;60;1;0;1;1;Maassluis
1376;P+R Beatrixplein (Purmerend);https://npropendata.rdw.nl//parkingdata/v2/static/a467e1c9-702b-416b-8b1f-66a8dbee47ed;;0;a467e1c9-702b-416b-8b1f-66a8dbee47ed;52.502961423378;4.9546600284253;Purmerend;nl;Noord-Holland;Noordwest-Nederland;good;park and ride;1;94;1;0;1;1;Purmerend
1393;P+R Station Driehuis (Driehuis);https://npropendata.rdw.nl//parkingdata/v2/static/530e367d-627e-4fd5-97b1-ff5cb7241a1c;;0;530e367d-627e-4fd5-97b1-ff5cb7241a1c;52.4433266;4.6393117;Velsen;nl;Noord-Holland;Noordwest-Nederland;good;park and ride;1;77;1;0;1;1;Velsen
1395;P+R Station Santpoort Noord (Santpoort-Noord);https://npropendata.rdw.nl//parkingdata/v2/static/5214edf1-1288-440b-b138-23c6d37ecfbe;;0;5214edf1-1288-440b-b138-23c6d37ecfbe;52.4335379;4.6326644;Velsen;nl;Noord-Holland;Noordwest-Nederland;good;park and ride;1;55;1;0;1;1;Velsen
1405;P+R Slotlaan (Capelle aan den IJssel);https://npropendata.rdw.nl//parkingdata/v2/static/038f6769-79e9-48d8-afc7-be348abdd0dc;;0;038f6769-79e9-48d8-afc7-be348abdd0dc;51.9279725;4.5804029;Capelle aan den IJssel;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;109;1;0;1;1;Capelle aan den IJssel
1414;P+R Hoogvliet (Rotterdam);https://npropendata.rdw.nl//parkingdata/v2/static/06f4f9f8-9763-4491-89a1-69bab5004f69;;0;06f4f9f8-9763-4491-89a1-69bab5004f69;51.859845;4.3657153837759;Rotterdam;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;229;1;0;1;1;Rotterdam
1415;P+R Hoogvliet Zalmplaat (Rotterdam);https://npropendata.rdw.nl//parkingdata/v2/static/c84c4eac-a41a-4f6f-95e7-3ec9f37ad951;;0;c84c4eac-a41a-4f6f-95e7-3ec9f37ad951;51.859845;4.3657153837759;Rotterdam;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;229;1;0;1;1;Rotterdam
1416;P+R Hoogvliet Tussenwater (Rotterdam);https://npropendata.rdw.nl//parkingdata/v2/static/7e1f110a-d5c4-4dc8-bcbf-62bcdde1d90e;;0;7e1f110a-d5c4-4dc8-bcbf-62bcdde1d90e;51.867197;4.3787051;Rotterdam;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;20;1;0;1;1;Rotterdam
1421;P+R Station Bovenkarspel-Grootebroek (Bovenkarspel);https://npropendata.rdw.nl//parkingdata/v2/static/8f931b8f-510c-41d7-abe8-bdc49b894ae8;;0;8f931b8f-510c-41d7-abe8-bdc49b894ae8;52.695570043131;5.2343369791397;Stede Broec;nl;Noord-Holland;Noordwest-Nederland;good;park and ride;1;128;1;0;1;1;Stede Broec
1424;P+R Station Bovenkarspel-Grootebroek Oostzijde (Bovenkarspel);https://npropendata.rdw.nl//parkingdata/v2/static/518520ff-abfe-4acd-b14c-cb2059911571;;0;518520ff-abfe-4acd-b14c-cb2059911571;52.6951343;5.2359209;Stede Broec;nl;Noord-Holland;Noordwest-Nederland;good;park and ride;1;27;1;0;1;1;Stede Broec
1426;P+R Hillegom (Hillegom);https://npropendata.rdw.nl//parkingdata/v2/static/cf7eef74-c6ed-4900-a033-33092764c970;;0;cf7eef74-c6ed-4900-a033-33092764c970;52.3036243;4.5675623;Hillegom;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;100;1;0;1;1;Hillegom
1429;P+R Busstation Krimpen aan den IJssel (Krimpen aan den IJssel);https://npropendata.rdw.nl//parkingdata/v2/static/b3e18e8e-8cad-4412-9679-f5e2d162075e;;0;b3e18e8e-8cad-4412-9679-f5e2d162075e;51.91242225;4.5907101014059;Krimpen aan den IJssel;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;64;1;0;1;1;Krimpen aan den IJssel
1444;P+R Waterkeringsweg (Den Helder);https://npropendata.rdw.nl//parkingdata/v2/static/505d102e-fd5f-4aac-8e99-a61a43829c81;;0;505d102e-fd5f-4aac-8e99-a61a43829c81;52.932263;4.7650574;Den Helder;nl;Noord-Holland;Noordwest-Nederland;good;park and ride;1;147;1;0;1;1;Den Helder
1455;P+R Ridderkerk Oostendam (Ridderkerk);https://npropendata.rdw.nl//parkingdata/v2/static/a78cd84b-8226-44bc-8149-dd32b2959f6a;;0;a78cd84b-8226-44bc-8149-dd32b2959f6a;51.8594868;4.627516;Ridderkerk;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;40;1;2.1;1;1;Ridderkerk
1456;P+R Ridderkerk Fast Ferry (Ridderkerk);https://npropendata.rdw.nl//parkingdata/v2/static/490c1c59-5390-4c0d-a091-e56660c38da3;;0;490c1c59-5390-4c0d-a091-e56660c38da3;51.88612613776;4.6178167606421;Ridderkerk;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;151;1;0;1;1;Ridderkerk
1482;P+R Stationsweg (Schagen);https://npropendata.rdw.nl//parkingdata/v2/static/26a35956-fde5-43dd-a884-e5d55c3adf11;;0;26a35956-fde5-43dd-a884-e5d55c3adf11;52.7875535;4.804313;Schagen;nl;Noord-Holland;Noordwest-Nederland;good;park and ride;1;114;1;0;1;1;Schagen
1501;P+R Station Rijswijk (Rijswijk);https://npropendata.rdw.nl//parkingdata/v2/static/00380dc6-6841-48a8-b9a7-9cca28d52090;;0;00380dc6-6841-48a8-b9a7-9cca28d52090;52.03886555;4.3207572927101;Rijswijk;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;48;1;0;1;1;Rijswijk
1529;P+R Beverwaard (Rotterdam);https://npropendata.rdw.nl//parkingdata/v2/static/d9be5735-e8a0-4f62-9712-740bea0c2dd9;;0;d9be5735-e8a0-4f62-9712-740bea0c2dd9;51.88947855;4.5677636336238;Rotterdam;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;508;1;0;1;1;Rotterdam
1542;P+R Station Rotterdam Lombardijen (Rotterdam);https://npropendata.rdw.nl//parkingdata/v2/static/d5f164fe-d89e-4a19-ad0f-b3f7832b3e79;;0;d5f164fe-d89e-4a19-ad0f-b3f7832b3e79;51.87996245;4.5295605677898;Rotterdam;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;236;1;0;1;1;Rotterdam
1548;P+R Hardinxveld-Giessendam (Hardinxveld-Giessendam);https://npropendata.rdw.nl//parkingdata/v2/static/a6498ca8-b6d1-4458-88d7-2a598c25cd3a;;0;a6498ca8-b6d1-4458-88d7-2a598c25cd3a;51.8302116;4.8338133;Hardinxveld-Giessendam;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;42;1;0;1;1;Hardinxveld-Giessendam
1566;P+R Hoek van Holland (Rotterdam);https://npropendata.rdw.nl//parkingdata/v2/static/8c26f7ea-2b9e-4db2-80f6-bfe690660055;;0;8c26f7ea-2b9e-4db2-80f6-bfe690660055;51.910842;4.4899253;Rotterdam;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;82;1;0;1;1;Rotterdam
1633;P+R Station Abcoude (Abcoude);https://npropendata.rdw.nl//parkingdata/v2/static/4af029b4-82cf-49f9-868f-1bbcf82bb6f2;;0;4af029b4-82cf-49f9-868f-1bbcf82bb6f2;52.2775135;4.9767222;De Ronde Venen;nl;Utrecht;Noordwest-Nederland;good;park and ride;1;110;1;0;1;1;De Ronde Venen
1684;P+R Station Noordzijde (Etten-Leur);https://npropendata.rdw.nl//parkingdata/v2/static/36b164ee-b675-47d8-ad7c-ac853a3c6e20;;0;36b164ee-b675-47d8-ad7c-ac853a3c6e20;51.575643526343;4.6359076477049;Etten-Leur;nl;Noord-Brabant;Zuid-Nederland;good;park and ride;1;66;1;0;1;1;Etten-Leur
1685;Transferium Vosdonk (Etten-Leur);https://npropendata.rdw.nl//parkingdata/v2/static/4fe26d98-c889-44a9-a3f9-a9a8be00e9c6;;0;4fe26d98-c889-44a9-a3f9-a9a8be00e9c6;51.5644125077;4.6086230344079;Etten-Leur;nl;Noord-Brabant;Zuid-Nederland;good;park and ride;1;38;1;0;1;1;Etten-Leur
1692;P+R Station Gilze-Rijen (Rijen);https://npropendata.rdw.nl//parkingdata/v2/static/ceb3916b-35b1-4079-bc49-648c0dd16ebf;;0;ceb3916b-35b1-4079-bc49-648c0dd16ebf;51.58362545;4.9279008779771;Gilze en Rijen;nl;Noord-Brabant;Zuid-Nederland;good;park and ride;1;77;1;0;1;1;Gilze en Rijen
1712;P+R Schiedam Vijfsluizen (Schiedam);https://npropendata.rdw.nl//parkingdata/v2/static/ed205aff-9f9b-4f16-b649-76b53971e4d7;http://opendata.technolution.nl/opendata/parkingdata/v1/dynamic/ed205aff-9f9b-4f16-b649-76b53971e4d7;0;ed205aff-9f9b-4f16-b649-76b53971e4d7;51.9083115;4.3732778;Schiedam;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;88;1;0;1;1;Schiedam
1714;P+R Station Sliechdrecht Westzijde (Sliedrecht);https://npropendata.rdw.nl//parkingdata/v2/static/d46fbfcd-9570-4bee-b490-464b34ed202c;;0;d46fbfcd-9570-4bee-b490-464b34ed202c;51.829722719976;4.7758680643681;Sliedrecht;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;38;1;0;1;1;Sliedrecht
1725;P+R Capelsebrug (Rotterdam);https://npropendata.rdw.nl//parkingdata/v2/static/1b890d72-9ea4-43d3-9f72-ea66889bb4f1;http://opendata.technolution.nl/opendata/parkingdata/v1/dynamic/1b890d72-9ea4-43d3-9f72-ea66889bb4f1;0;1b890d72-9ea4-43d3-9f72-ea66889bb4f1;51.9202844;4.5584019863734;Capelle aan den IJssel;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;430;0;0;1;1;Rotterdam
1731;Transferium Pettelaarpark;https://npropendata.rdw.nl//parkingdata/v2/static/b4d2898e-6b9d-4b5d-b0a0-8a11222382c5;;0;b4d2898e-6b9d-4b5d-b0a0-8a11222382c5;51.6780415;5.3356506443215;'s-Hertogenbosch;nl;Noord-Brabant;Zuid-Nederland;good;park and ride;1;450;0;0;1;1;'s-Hertogenbosch
1732;Transferium Deutersestraat;https://npropendata.rdw.nl//parkingdata/v2/static/1e0fbf8b-5e3a-4ee4-96df-6206c2bac453;;0;1e0fbf8b-5e3a-4ee4-96df-6206c2bac453;51.68535015;5.2701148147745;'s-Hertogenbosch;nl;Noord-Brabant;Zuid-Nederland;good;park and ride;1;1100;0;2.1;1;1;'s-Hertogenbosch
1773;P+R Kapelle Biezelinge, Stationsstraat Kapelle (Kapelle);https://npropendata.rdw.nl//parkingdata/v2/static/b3b07eee-0af3-4996-9918-e08eff32fdc9;;0;b3b07eee-0af3-4996-9918-e08eff32fdc9;51.481033;3.9563157;Kapelle;nl;Zeeland;Zuidwest-Nederland;good;park and ride;1;12;1;0;1;1;Kapelle
1793;P+R Reuver (Reuver);https://npropendata.rdw.nl//parkingdata/v2/static/c57dd606-59c3-4ea2-8b03-f22ad09a5243;;0;c57dd606-59c3-4ea2-8b03-f22ad09a5243;51.283084;6.0792325;Beesel;nl;Limburg;Zuid-Nederland;good;park and ride;1;70;1;0;1;1;Beesel
1803;P+R Station Kerkrade Centrum (Kerkrade);https://npropendata.rdw.nl//parkingdata/v2/static/1830754d-8f29-4ed4-8f3c-b6f872a3151e;;0;1830754d-8f29-4ed4-8f3c-b6f872a3151e;50.8613016;6.0568092779333;Kerkrade;nl;Limburg;Zuid-Nederland;good;park and ride;1;120;1;0;1;1;Kerkrade
1843;P+R Kazernestraat (Blerick);https://npropendata.rdw.nl//parkingdata/v2/static/f3435883-c8c9-4624-ab19-230ee37ed7a1;;0;f3435883-c8c9-4624-ab19-230ee37ed7a1;51.373368432309;6.1570702532904;Venlo;nl;Limburg;Zuid-Nederland;good;park and ride;1;38;1;0;1;1;UNKNOWN
1861;P+R Station Ypenburg;https://npropendata.rdw.nl//parkingdata/v2/static/986f5e06-3d0b-4c37-8072-da91e5440c7d;;0;986f5e06-3d0b-4c37-8072-da91e5440c7d;52.054888938885;4.3909676002571;Den Haag;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;225;1;0;1;1;Den Haag
1863;P+R Stationsplein (Ede);https://npropendata.rdw.nl//parkingdata/v2/static/439d6e86-0d01-4461-a4ca-b0588cab8fc3;;0;439d6e86-0d01-4461-a4ca-b0588cab8fc3;52.02961625;5.6718249137305;Ede;nl;Gelderland;Oost-Nederland;good;park and ride;1;250;1;0;1;1;Ede
1867;Carpool parkeren Andelst A15, Wanraaij Andelst (Overbetuwe);https://npropendata.rdw.nl//parkingdata/v2/static/2d6f36f2-b6bd-414f-863f-b8efe0f20757;;0;2d6f36f2-b6bd-414f-863f-b8efe0f20757;51.915816364911;5.7175128438109;Overbetuwe;nl;Gelderland;Oost-Nederland;good;park and ride;1;48;1;0;1;1;Overbetuwe
1909;P+R Noorderhelling (Rotterdam);https://npropendata.rdw.nl//parkingdata/v2/static/574e6027-47e9-45eb-bcc1-01a9d1a344f7;http://opendata.technolution.nl/opendata/parkingdata/v1/dynamic/574e6027-47e9-45eb-bcc1-01a9d1a344f7;0;574e6027-47e9-45eb-bcc1-01a9d1a344f7;51.8948032;4.5328727910281;Rotterdam;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;322;1;0;1;1;Rotterdam
1912;P+R Hoofddorp (Haarlemmermeer);https://npropendata.rdw.nl//parkingdata/v2/static/f5fc36b9-1f4b-4e31-9214-6ec6bcfb263b;;0;f5fc36b9-1f4b-4e31-9214-6ec6bcfb263b;52.29202105;4.7026053500004;Haarlemmermeer;nl;Noord-Holland;Noordwest-Nederland;good;park and ride;1;408;0;2.1;1;1;P1
1915;P+R Slinge (Rotterdam);https://npropendata.rdw.nl//parkingdata/v2/static/24aca731-db99-4c8b-a429-b664bc5a17bf;;0;24aca731-db99-4c8b-a429-b664bc5a17bf;51.87260475;4.4770017669296;Rotterdam;nl;Zuid-Holland;Zuidwest-Nederland;good;park and ride;1;849;1;2.1;1;1;Rotterdam
1917;P+R Station Ravenstein (Ravenstein);https://npropendata.rdw.nl//parkingdata/v2/static/33485c8e-a0a8-420d-9fea-a35ec3530426;;0;33485c8e-a0a8-420d-9fea-a35ec3530426;51.79454115111;5.637591081293;Oss;nl;Noord-Brabant;Zuid-Nederland;good;park and ride;1;88;1;0;1;1;Oss
1923;P+R Station Meppel Westzijde (Meppel);https://npropendata.rdw.nl//parkingdata/v2/static/33e985f8-f7e2-4e46-a962-0cbb2a3b0d6b;;0;33e985f8-f7e2-4e46-a962-0cbb2a3b0d6b;52.6904868;6.1968847500904;Meppel;nl;Drenthe;Noord-Nederland;good;park and ride;1;199;1;0;1;1;Nederlandse Spoorwegen
1929;P+R Station Vriezenveen, Wierdenseweg, Vriezenveen (Twenterand);https://npropendata.rdw.nl//parkingdata/v2/static/e7d98c2b-62a7-4554-9959-16f7dcc85111;;0;e7d98c2b-62a7-4554-9959-16f7dcc85111;52.40253;6.6002014;Twenterand;nl;Overijssel;Oost-Nederland;good;park and ride;1;16;0;0;1;1;Nederlandse Spoorwegen
1932;P+R Station Overveen (Overveen);https://npropendata.rdw.nl//parkingdata/v2/static/83f80a3d-08ac-4ce7-9446-615c911e952e;;0;83f80a3d-08ac-4ce7-9446-615c911e952e;52.3917503;4.6059225;Bloemendaal;nl;Noord-Holland;Noordwest-Nederland;good;park and ride;1;72;0;0;1;1;Nederlandse Spoorwegen
1933;P+R Station Wolfheze, Parallelweg, Wolfheze (Renkum);https://npropendata.rdw.nl//parkingdata/v2/static/fd1c537d-eec3-48e0-8910-523f4a71dbd4;;0;fd1c537d-eec3-48e0-8910-523f4a71dbd4;52.005715960372;5.7909517722157;Renkum;nl;Gelderland;Oost-Nederland;good;park and ride;1;32;0;0;1;1;Nederlandse Spoorwegen
1934;P+R Station Klarenbeek, Hoofdweg, Klarenbeek (Voorst);https://npropendata.rdw.nl//parkingdata/v2/static/be0de8a5-df79-4016-902a-d71f33d81052;;0;be0de8a5-df79-4016-902a-d71f33d81052;52.178105643457;6.084061699687;Voorst;nl;Gelderland;Oost-Nederland;good;park and ride;1;34;0;0;1;1;Nederlandse Spoorwegen
1935;P+R Piet Mondriaanplein (Amersfoort);https://npropendata.rdw.nl//parkingdata/v2/static/b9211697-075c-4142-aab8-8eecf92f2161;https://npropendata.rdw.nl//parkingdata/v2/dynamic/b9211697-075c-4142-aab8-8eecf92f2161;1;b9211697-075c-4142-aab8-8eecf92f2161;52.154917405009;5.3720102311385;Amersfoort;nl;Utrecht;Noordwest-Nederland;good;park and ride;1;491;1;0;1;0;Q-Park Nederland BV
1936;P+R Stationsplein (Roosendaal);https://npropendata.rdw.nl//parkingdata/v2/static/c464aa36-6dd9-4dbf-9372-f8aa009a8687;https://npropendata.rdw.nl//parkingdata/v2/dynamic/c464aa36-6dd9-4dbf-9372-f8aa009a8687;1;c464aa36-6dd9-4dbf-9372-f8aa009a8687;51.5404348;4.461033;Roosendaal;nl;Noord-Brabant;Zuid-Nederland;good;park and ride;1;102;1;0;1;0;Q-Park Nederland BV
1940;P+R Laan van de Mensenrechten (Apeldoorn);https://npropendata.rdw.nl//parkingdata/v2/static/d553e1ea-1d7f-44a4-ba4b-9439ce4f4d1b;https://npropendata.rdw.nl//parkingdata/v2/dynamic/d553e1ea-1d7f-44a4-ba4b-9439ce4f4d1b;1;d553e1ea-1d7f-44a4-ba4b-9439ce4f4d1b;52.208723;5.9711668365088;Apeldoorn;nl;Gelderland;Oost-Nederland;good;park and ride;1;188;1;0;1;0;Q-Park Nederland BV
1970;P+R Station Eygelshoven Markt, Eygelshoven (Kerkrade);https://npropendata.rdw.nl//parkingdata/v2/static/9d95a667-7379-41d7-9bc6-6e4f791cdfc5;;0;9d95a667-7379-41d7-9bc6-6e4f791cdfc5;50.896494;6.0560146;Kerkrade;nl;Limburg;Zuid-Nederland;good;park and ride;1;13;0;0;1;1;Kerkrade
1980;P+R Station Usquert (Usquert);https://npropendata.rdw.nl//parkingdata/v2/static/1550ac61-ab1e-4825-b4cc-2519f0b6e282;;0;1550ac61-ab1e-4825-b4cc-2519f0b6e282;53.4011029;6.6094957;Het Hogeland;nl;Groningen;Noord-Nederland;good;park and ride;1;5;1;0;1;1;Eemsmond
1981;P+R Station Uithuizen (Uithuizen);https://npropendata.rdw.nl//parkingdata/v2/static/53e05e67-c0f9-4e9f-b8af-37db11c4dba6;;0;53e05e67-c0f9-4e9f-b8af-37db11c4dba6;53.4095625;6.6748515;Het Hogeland;nl;Groningen;Noord-Nederland;good;park and ride;1;22;1;0;1;1;Eemsmond
1988;P+R Molenstraat (Best);https://npropendata.rdw.nl//parkingdata/v2/static/ee67d9c6-48d3-40c6-8998-b351afb2efcc;;0;ee67d9c6-48d3-40c6-8998-b351afb2efcc;51.50888235;5.3908943461232;Best;nl;Noord-Brabant;Zuid-Nederland;good;park and ride;1;403;1;0;1;1;Best
2025;Transferium De Vliert;https://npropendata.rdw.nl//parkingdata/v2/static/f3e46038-6165-4e84-ae86-75a1b26bf6f1;;0;f3e46038-6165-4e84-ae86-75a1b26bf6f1;51.7005856;5.3242295825531;'s-Hertogenbosch;nl;Noord-Brabant;Zuid-Nederland;good;park and ride;1;700;0;0;1;1;'s-Hertogenbosch
2043;P+R Stationsweg (Echt);https://npropendata.rdw.nl//parkingdata/v2/static/54544081-ae6b-4e18-bbf3-6833becce81f;;0;54544081-ae6b-4e18-bbf3-6833becce81f;51.0995736;5.8777066;Echt;nl;Limburg;Zuid-Nederland;good;park and ride;1;98;1;0;1;1;Nederlandse Spoorwegen
2044;P+R Aan de drie heren (Beek);https://npropendata.rdw.nl//parkingdata/v2/static/6b153ac5-9aee-4758-a5a3-7e92a2b98eab;;0;6b153ac5-9aee-4758-a5a3-7e92a2b98eab;50.94742825;5.7873451280568;Beek;nl;Limburg;Zuid-Nederland;good;park and ride;1;121;1;0;1;1;Nederlandse Spoorwegen
2046;P+R Jeustraat (Voerendaal);https://npropendata.rdw.nl//parkingdata/v2/static/13d9d2fe-1c63-43a7-90ea-4837bd3662ca;;0;13d9d2fe-1c63-43a7-90ea-4837bd3662ca;50.886318291916;5.9300795392392;Voerendaal;nl;Limburg;Zuid-Nederland;good;park and ride;1;40;1;0;1;1;Nederlandse Spoorwegen
2047;P + R station Veenendaal-De Klomp Zuid;https://npropendata.rdw.nl//parkingdata/v2/static/307d9fdb-0c8a-4362-943d-aa33adecaa14;https://npropendata.rdw.nl//parkingdata/v2/dynamic/307d9fdb-0c8a-4362-943d-aa33adecaa14;0;307d9fdb-0c8a-4362-943d-aa33adecaa14;52.0453182;5.5753640848086;Ede;nl;Gelderland;Oost-Nederland;good;park and ride;1;98;1;0;1;1;Nederlandse Spoorwegen
2049;P + R Station Zevenaar (Zevenaar);https://npropendata.rdw.nl//parkingdata/v2/static/dadd50ce-3985-486f-bd8e-a4bfc2217733;;0;dadd50ce-3985-486f-bd8e-a4bfc2217733;51.92353603945;6.0695425990704;Zevenaar;nl;Gelderland;Oost-Nederland;good;park and ride;1;147;0;0;1;1;Nederlandse Spoorwegen
2050;P + R staton Woerden;https://npropendata.rdw.nl//parkingdata/v2/static/aac1824c-b958-4abe-b311-5e25a334b940;https://npropendata.rdw.nl//parkingdata/v2/dynamic/aac1824c-b958-4abe-b311-5e25a334b940;0;aac1824c-b958-4abe-b311-5e25a334b940;52.0854908;4.8930306;Woerden;nl;Utrecht;Noordwest-Nederland;average;park and ride;1;172;0;0;1;0;Nederlandse Spoorwegen
